Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,activity_level,activity_level_2,Nivel_estres_1,Nivel_estres_2
2024-09-14,18,0.885,0.0,0.115,0.0,1.0,0.0,1.0,0.0,0.2549362763505142,-0.0168918691515386,normal,normal
2024-09-14,19,0.236,0.0,0.489,0.275,1.0,0.0,2.0,1.0,-0.1734646460328267,-0.3556859008104389,normal,normal
2024-09-14,20,0.157,0.0,0.774,0.069,1.0,0.0,2.0,1.0,-0.3951118218327021,-0.3556859008104389,normal,normal
2024-09-14,21,0.164,0.0,0.079,0.757,2.0,0.0,1.0,1.0,0.0985736462945289,-0.1389150394877611,normal,normal
2024-09-14,22,0.426,0.0,0.315,0.259,2.0,0.0,2.0,1.0,-0.0023878051702933,-0.2557464047248693,normal,normal
2024-09-14,23,0.472,0.0,0.0,0.528,1.0,0.0,0.0,2.0,0.2321703988531698,-0.3439858367580145,normal,normal
2024-09-15,0,0.826,0.0,0.118,0.056,1.0,0.0,1.0,1.0,0.2379324932779597,-0.2388545355733307,normal,normal
2024-09-15,1,0.23,0.0,0.236,0.534,1.0,0.0,1.0,1.0,0.0040951296339559,-0.2388545355733307,normal,normal
2024-09-15,2,0.203,0.0,0.315,0.482,1.0,0.0,2.0,2.0,-0.0586306253274943,-0.5776485672322309,normal,normal
2024-09-15,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1131272996863586,-0.221962666421792,normal,normal
2024-09-15,4,0.0,0.0,0.59,0.41,0.0,0.0,1.0,2.0,-0.3044738500652337,-0.5607566980806922,normal,normal
2024-09-15,5,0.118,0.0,0.295,0.587,2.0,0.0,3.0,1.0,-0.0659125003977347,-0.3725777699619775,normal,normal
2024-09-15,6,0.039,0.0,0.374,0.587,1.0,0.0,2.0,1.0,-0.1417531730640033,-0.3556859008104389,normal,normal
2024-09-15,7,0.603,0.0,0.0,0.397,1.0,0.0,0.0,1.0,0.2652099030710771,-0.1220231703362225,normal,normal
2024-09-15,8,0.892,0.0,0.108,0.0,1.0,0.0,1.0,0.0,0.2616563359538544,-0.0168918691515386,normal,normal
2024-09-15,9,0.085,0.0,0.443,0.472,1.0,0.0,1.0,1.0,-0.1789896156585257,-0.2388545355733307,normal,normal
2024-09-15,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-15,11,0.528,0.0,0.472,0.0,1.0,0.0,1.0,0.0,-0.0877867634198383,-0.0168918691515386,normal,normal
2024-09-15,12,0.331,0.0,0.236,0.433,1.0,0.0,2.0,1.0,0.0295683351760066,-0.3556859008104389,normal,normal
2024-09-15,13,0.889,0.0,0.111,0.0,1.0,0.0,1.0,0.0,0.2587763104095658,-0.0168918691515386,normal,normal
2024-09-15,14,0.0,0.0,0.636,0.364,0.0,0.0,1.0,2.0,-0.33703258377468,-0.5607566980806922,normal,normal
2024-09-15,15,0.616,0.0,0.0,0.384,1.0,0.0,0.0,1.0,0.2684886324972817,-0.1220231703362225,normal,normal
2024-09-15,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-15,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-15,18,0.295,0.039,0.511,0.154,2.0,1.0,2.0,2.0,-0.1782968189341468,1.2014515505464145,normal,normal
2024-09-15,19,0.0,0.0,0.092,0.908,0.0,0.0,2.0,2.0,0.0480098322674662,-0.6775880633178004,normal,normal
2024-09-15,20,0.0,0.0,0.931,0.069,0.0,0.0,1.0,1.0,-0.5458331586504762,-0.3387940316589002,normal,normal
2024-09-15,21,0.511,0.0,0.203,0.285,1.0,0.0,1.0,1.0,0.0982103523751932,-0.2388545355733307,normal,normal
2024-09-15,22,0.0,0.0,0.449,0.551,0.0,0.0,3.0,2.0,-0.2046742532601922,-0.7944194285549087,normal,normal
2024-09-15,23,0.0,0.0,0.528,0.472,1.0,0.0,1.0,1.0,-0.2605903394133716,-0.2388545355733307,normal,normal
2024-09-16,0,0.567,0.0,0.079,0.354,1.0,0.0,1.0,1.0,0.2002142585068698,-0.2388545355733307,normal,normal
2024-09-16,1,0.849,0.0,0.151,0.0,1.0,0.0,1.0,0.0,0.22037596981905,-0.0168918691515386,normal,normal
2024-09-16,2,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.169992123874043,-0.3387940316589002,normal,normal
2024-09-16,3,0.0,0.0,0.577,0.423,0.0,0.0,1.0,1.0,-0.2952724687995207,-0.3387940316589002,normal,normal
2024-09-16,4,0.157,0.0,0.489,0.354,1.0,0.0,2.0,1.0,-0.1933892325459159,-0.3556859008104389,normal,normal
2024-09-16,5,0.197,0.0,0.548,0.256,1.0,0.0,2.0,1.0,-0.2249478219869133,-0.3556859008104389,normal,normal
2024-09-16,6,0.705,0.0,0.0,0.295,1.0,0.0,0.0,1.0,0.2909353185689898,-0.1220231703362225,normal,normal
2024-09-16,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-16,8,0.577,0.0,0.354,0.069,1.0,0.0,1.0,1.0,0.0080917543677126,-0.2388545355733307,normal,normal
2024-09-16,9,0.0,0.0,0.164,0.836,0.0,0.0,1.0,1.0,-0.002951663973406,-0.3387940316589002,normal,normal
2024-09-16,10,0.534,0.0,0.348,0.118,1.0,0.0,1.0,1.0,0.0014935176190575,-0.2388545355733307,normal,normal
2024-09-16,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-16,12,0.433,0.0,0.315,0.252,1.0,0.0,1.0,1.0,-0.00062233547926,-0.2388545355733307,normal,normal
2024-09-16,13,0.505,0.0,0.0,0.495,1.0,0.0,0.0,1.0,0.2404933273966121,-0.1220231703362225,normal,normal
2024-09-16,14,0.292,0.0,0.511,0.197,3.0,0.0,2.0,1.0,-0.1749124568003831,-0.1558069086392998,normal,normal
2024-09-16,15,0.646,0.0,0.197,0.157,2.0,0.0,1.0,1.0,0.1366186150696405,-0.1389150394877611,normal,normal
2024-09-16,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-16,17,0.705,0.079,0.216,0.0,1.0,1.0,1.0,0.0,0.129891821860953,1.662268752541537,normal,normal
2024-09-16,18,0.079,0.0,0.921,0.0,1.0,0.0,2.0,0.0,-0.518830586548377,-0.1337232343886468,normal,normal
2024-09-16,19,0.0,0.0,0.397,0.603,0.0,0.0,2.0,2.0,-0.16786872819734,-0.6775880633178004,normal,normal
2024-09-16,20,0.63,0.0,0.315,0.056,2.0,0.0,2.0,2.0,0.0491761531252182,-0.4777090711466614,normal,normal
2024-09-16,21,0.0,0.0,0.275,0.725,0.0,0.0,1.0,2.0,-0.0815173040114175,-0.5607566980806922,normal,normal
2024-09-16,22,0.0,0.0,0.298,0.702,0.0,0.0,2.0,2.0,-0.0977966708661406,-0.6775880633178004,normal,normal
2024-09-16,23,0.197,0.0,0.174,0.63,1.0,0.0,2.0,3.0,0.0397688390420622,-0.799611233654023,normal,normal
2024-09-17,0,0.866,0.0,0.134,0.0,1.0,0.0,1.0,0.0,0.2366961145700192,-0.0168918691515386,normal,normal
2024-09-17,1,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.1211540233098737,-0.4556253968960084,normal,normal
2024-09-17,2,0.0,0.0,0.793,0.207,0.0,0.0,1.0,1.0,-0.4481569575221376,-0.3387940316589002,normal,normal
2024-09-17,3,0.0,0.0,0.302,0.698,0.0,0.0,1.0,2.0,-0.1006278651017446,-0.5607566980806922,normal,normal
2024-09-17,4,0.079,0.0,0.567,0.354,1.0,0.0,3.0,1.0,-0.2682698966974215,-0.472517266047547,normal,normal
2024-09-17,5,0.0,0.0,0.882,0.118,0.0,0.0,2.0,1.0,-0.511151029264327,-0.4556253968960084,normal,normal
2024-09-17,6,0.351,0.0,0.531,0.118,1.0,0.0,3.0,2.0,-0.1741880405825518,-0.6944799324693391,normal,normal
2024-09-17,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-17,8,0.803,0.0,0.197,0.0,3.0,0.0,2.0,0.0,0.176215578139957,0.0661557577824921,normal,normal
2024-09-17,9,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3514732025679702,1.8790396138642147,normal,normal
2024-09-17,10,0.41,0.118,0.472,0.0,3.0,1.0,2.0,0.0,-0.1297344108986239,1.7453163794755675,normal,normal
2024-09-17,11,0.528,0.0,0.157,0.315,2.0,0.0,2.0,1.0,0.1351697826339779,-0.2557464047248693,normal,normal
2024-09-17,12,0.433,0.0,0.315,0.252,1.0,0.0,1.0,1.0,-0.00062233547926,-0.2388545355733307,normal,normal
2024-09-17,13,0.859,0.0,0.039,0.102,1.0,0.0,1.0,1.0,0.3021715079745814,-0.2388545355733307,normal,normal
2024-09-17,14,0.046,0.118,0.787,0.049,2.0,1.0,3.0,2.0,-0.4444953808861676,1.0846201853093065,normal,normal
2024-09-17,15,0.656,0.0,0.0,0.344,1.0,0.0,0.0,1.0,0.2785770307317572,-0.1220231703362225,normal,normal
2024-09-17,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-17,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-17,18,0.885,0.0,0.115,0.0,2.0,0.0,2.0,0.0,0.2549362763505142,-0.0337837383030773,normal,normal
2024-09-17,19,0.0,0.0,0.095,0.905,0.0,0.0,2.0,1.0,0.0458864365907632,-0.4556253968960084,normal,normal
2024-09-17,20,0.0,0.0,0.498,0.502,0.0,0.0,1.0,1.0,-0.2393563826463414,-0.3387940316589002,normal,normal
2024-09-17,21,0.518,0.0,0.315,0.167,1.0,0.0,1.0,1.0,0.0208155107690004,-0.2388545355733307,normal,normal
2024-09-17,22,0.662,0.0,0.079,0.259,1.0,0.0,1.0,1.0,0.2241742043137493,-0.2388545355733307,normal,normal
2024-09-17,23,0.0,0.0,0.433,0.567,1.0,0.0,1.0,1.0,-0.1933494763177761,-0.2388545355733307,normal,normal
2024-09-18,0,0.0,0.0,0.252,0.748,0.0,0.0,3.0,2.0,-0.0652379371566944,-0.7944194285549087,normal,normal
2024-09-18,1,0.0,0.0,0.652,0.348,0.0,0.0,2.0,2.0,-0.348357360717096,-0.6775880633178004,normal,normal
2024-09-18,2,0.0,0.0,0.246,0.754,0.0,0.0,1.0,1.0,-0.0609911458032883,-0.3387940316589002,normal,normal
2024-09-18,3,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.177070109463053,-0.4556253968960084,normal,normal
2024-09-18,4,0.003,0.0,0.997,0.0,1.0,0.0,1.0,0.0,-0.5917912336703568,-0.0168918691515386,normal,normal
2024-09-18,5,0.39,0.0,0.59,0.02,2.0,0.0,2.0,1.0,-0.2061119672790974,-0.2557464047248693,normal,normal
2024-09-18,6,0.39,0.079,0.079,0.452,2.0,1.0,2.0,2.0,0.1474140883338958,1.2014515505464145,normal,normal
2024-09-18,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-18,8,0.892,0.0,0.108,0.0,1.0,0.0,1.0,0.0,0.2616563359538544,-0.0168918691515386,normal,normal
2024-09-18,9,0.0,0.0,0.875,0.125,0.0,0.0,1.0,1.0,-0.50619643935202,-0.3387940316589002,normal,normal
2024-09-18,10,0.77,0.0,0.0,0.23,1.0,0.0,0.0,1.0,0.3073289657000125,-0.1220231703362225,normal,normal
2024-09-18,11,0.41,0.0,0.59,0.0,1.0,0.0,1.0,0.0,-0.2010677681618596,-0.0168918691515386,normal,normal
2024-09-18,12,0.528,0.0,0.472,0.0,1.0,0.0,1.0,0.0,-0.0877867634198383,-0.0168918691515386,normal,normal
2024-09-18,13,0.849,0.0,0.118,0.033,1.0,0.0,1.0,1.0,0.2437333222627832,-0.2388545355733307,normal,normal
2024-09-18,14,0.433,0.0,0.315,0.252,2.0,0.0,2.0,2.0,-0.00062233547926,-0.4777090711466614,normal,normal
2024-09-18,15,0.656,0.0,0.0,0.344,1.0,0.0,0.0,1.0,0.2785770307317572,-0.1220231703362225,normal,normal
2024-09-18,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-18,17,0.666,0.0,0.334,0.0,2.0,0.0,2.0,0.0,0.0446944116174407,-0.0337837383030773,normal,normal
2024-09-18,18,0.075,0.0,0.413,0.511,1.0,0.0,1.0,1.0,-0.1603908857498008,-0.2388545355733307,normal,normal
2024-09-18,19,0.003,0.0,0.354,0.643,1.0,0.0,2.0,2.0,-0.1366767602970111,-0.5776485672322309,normal,normal
2024-09-18,20,0.069,0.0,0.433,0.498,1.0,0.0,1.0,2.0,-0.1759469893633058,-0.4608172019951227,normal,normal
2024-09-18,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-18,22,0.466,0.0,0.236,0.298,1.0,0.0,2.0,2.0,0.0636166792173615,-0.5776485672322309,normal,normal
2024-09-18,23,0.0,0.0,0.433,0.567,0.0,0.0,2.0,1.0,-0.1933494763177761,-0.4556253968960084,normal,normal
2024-09-20,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,alerta
2024-09-20,1,0.0,0.0,0.174,0.826,0.0,0.0,3.0,2.0,-0.0100296495624161,-0.7944194285549087,normal,alerta
2024-09-20,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,alerta
2024-09-20,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5946712592146455,-0.1168313652371081,normal,alerta
2024-09-20,4,0.039,0.039,0.607,0.315,1.0,1.0,2.0,1.0,-0.3106981019896001,1.3234747208826367,normal,alerta
2024-09-20,5,0.0,0.0,0.921,0.079,0.0,0.0,2.0,1.0,-0.5387551730614661,-0.4556253968960084,normal,alerta
2024-09-20,6,0.548,0.0,0.452,0.0,1.0,0.0,1.0,0.0,-0.0685865931245804,-0.0168918691515386,normal,alerta
2024-09-20,7,0.921,0.079,0.0,0.0,2.0,1.0,0.0,0.0,0.3372536610497378,1.8790396138642147,normal,alerta
2024-09-20,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
2024-09-20,9,0.679,0.236,0.085,0.0,2.0,1.0,2.0,0.0,0.1998412368358298,1.6453768833899982,normal,alerta
2024-09-20,10,0.259,0.275,0.348,0.118,1.0,2.0,2.0,1.0,-0.0962658303187902,3.0026353425757124,normal,alerta
2024-09-20,11,0.764,0.079,0.157,0.0,2.0,1.0,1.0,0.0,0.1865323242319637,1.7622082486271065,normal,alerta
2024-09-20,12,0.449,0.0,0.157,0.393,1.0,0.0,2.0,1.0,0.1151320688212023,-0.3556859008104389,normal,alerta
2024-09-20,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
2024-09-20,14,0.085,0.0,0.511,0.403,2.0,0.0,2.0,2.0,-0.2272330449634803,-0.4777090711466614,normal,alerta
2024-09-20,15,0.656,0.0,0.0,0.344,1.0,0.0,0.0,1.0,0.2785770307317572,-0.1220231703362225,normal,alerta
2024-09-20,16,0.8,0.0,0.2,0.0,1.0,0.0,1.0,0.0,0.1733355525956683,-0.0168918691515386,normal,alerta
2024-09-20,17,0.177,0.0,0.43,0.393,1.0,0.0,2.0,2.0,-0.1465849184535189,-0.5776485672322309,normal,alerta
2024-09-20,18,0.57,0.0,0.154,0.275,3.0,0.0,3.0,1.0,0.1477728691571938,-0.272638273876408,normal,alerta
2024-09-20,19,0.0,0.0,0.043,0.957,0.0,0.0,2.0,2.0,0.0826919616536154,-0.6775880633178004,normal,alerta
2024-09-20,20,0.0,0.0,0.63,0.37,0.0,0.0,1.0,2.0,-0.332785792421274,-0.5607566980806922,normal,alerta
2024-09-20,21,0.0,0.0,0.321,0.679,0.0,0.0,1.0,1.0,-0.1140760377208637,-0.3387940316589002,normal,alerta
2024-09-20,22,0.59,0.0,0.308,0.102,2.0,0.0,3.0,1.0,0.0439292175033633,-0.3725777699619775,normal,alerta
2024-09-20,23,0.0,0.0,0.039,0.961,0.0,0.0,2.0,2.0,0.0855231558892194,-0.6775880633178004,normal,alerta
2024-09-21,0,0.0,0.0,0.748,0.252,0.0,0.0,1.0,1.0,-0.4163060223715925,-0.3387940316589002,normal,normal
2024-09-21,1,0.63,0.0,0.111,0.259,1.0,0.0,1.0,1.0,0.1934539318413367,-0.2388545355733307,normal,normal
2024-09-21,2,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.2881944832105106,-0.4556253968960084,normal,normal
2024-09-21,3,0.0,0.0,0.738,0.262,0.0,0.0,2.0,2.0,-0.4092280367825824,-0.6775880633178004,normal,normal
2024-09-21,4,0.0,0.0,0.987,0.013,0.0,0.0,2.0,1.0,-0.5854698779489323,-0.4556253968960084,normal,normal
2024-09-21,5,0.295,0.0,0.705,0.0,1.0,0.0,1.0,0.0,-0.3114687473595922,-0.0168918691515386,normal,normal
2024-09-21,6,0.02,0.0,0.98,0.0,1.0,0.0,1.0,0.0,-0.5754710889193876,-0.0168918691515386,normal,normal
2024-09-21,7,0.918,0.0,0.082,0.0,1.0,0.0,1.0,0.0,0.2866165573376896,-0.0168918691515386,normal,normal
2024-09-21,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-21,9,0.331,0.0,0.551,0.118,2.0,0.0,1.0,1.0,-0.1933882108778096,-0.1389150394877611,normal,normal
2024-09-21,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-21,11,0.843,0.0,0.157,0.0,1.0,0.0,1.0,0.0,0.2146159187304727,-0.0168918691515386,normal,normal
2024-09-21,12,0.826,0.0,0.095,0.079,1.0,0.0,2.0,1.0,0.2542118601326828,-0.3556859008104389,normal,normal
2024-09-21,13,0.19,0.0,0.102,0.708,1.0,0.0,2.0,1.0,0.0888517382922149,-0.3556859008104389,normal,normal
2024-09-21,14,0.046,0.079,0.511,0.364,1.0,1.0,1.0,1.0,-0.2451151139278274,1.440306086119745,normal,normal
2024-09-21,15,0.656,0.0,0.0,0.344,1.0,0.0,0.0,1.0,0.2785770307317572,-0.1220231703362225,normal,normal
2024-09-21,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-21,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-21,18,0.807,0.0,0.118,0.075,1.0,0.0,1.0,1.0,0.2331405041165839,-0.2388545355733307,normal,normal
2024-09-21,19,0.0,0.0,0.407,0.593,0.0,0.0,2.0,2.0,-0.17494671378635,-0.6775880633178004,normal,normal
2024-09-21,20,0.03,0.0,0.184,0.787,1.0,0.0,2.0,1.0,-0.0094282091758831,-0.3556859008104389,normal,normal
2024-09-21,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-21,22,0.584,0.0,0.0,0.416,1.0,0.0,0.0,1.0,0.2604179139097012,-0.1220231703362225,normal,normal
2024-09-21,23,0.0,0.0,0.433,0.567,0.0,0.0,2.0,1.0,-0.1933494763177761,-0.4556253968960084,normal,normal
2024-09-22,0,0.0,0.0,0.095,0.905,0.0,0.0,2.0,1.0,0.0458864365907632,-0.4556253968960084,normal,normal
2024-09-22,1,0.0,0.0,0.81,0.19,0.0,0.0,1.0,1.0,-0.4601895330234548,-0.3387940316589002,normal,normal
2024-09-22,2,0.511,0.0,0.089,0.4,1.0,0.0,1.0,1.0,0.1790125153895941,-0.2388545355733307,normal,normal
2024-09-22,3,0.0,0.0,0.58,0.42,0.0,0.0,1.0,1.0,-0.2973958644762237,-0.3387940316589002,normal,normal
2024-09-22,4,0.0,0.0,0.669,0.331,0.0,0.0,1.0,2.0,-0.3603899362184132,-0.5607566980806922,normal,normal
2024-09-22,5,0.02,0.079,0.433,0.469,1.0,1.0,1.0,1.0,-0.1963511578862719,1.440306086119745,normal,normal
2024-09-22,6,0.098,0.0,0.63,0.272,2.0,0.0,2.0,1.0,-0.3080692167468088,-0.2557464047248693,normal,normal
2024-09-22,7,0.354,0.0,0.525,0.121,2.0,0.0,2.0,1.0,-0.1691846193615601,-0.2557464047248693,normal,normal
2024-09-22,8,0.423,0.0,0.577,0.0,1.0,0.0,1.0,0.0,-0.188587657469942,-0.0168918691515386,normal,normal
2024-09-22,9,0.679,0.0,0.315,0.007,1.0,0.0,1.0,1.0,0.0615344409624507,-0.2388545355733307,normal,normal
2024-09-22,10,0.574,0.0,0.197,0.23,1.0,0.0,2.0,2.0,0.1185726255472709,-0.5776485672322309,normal,normal
2024-09-22,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-22,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-22,13,0.534,0.039,0.315,0.111,2.0,1.0,2.0,1.0,0.0207098780614413,1.4234142169682062,normal,normal
2024-09-22,14,0.039,0.0,0.472,0.489,1.0,0.0,2.0,3.0,-0.2111174318363016,-0.799611233654023,normal,normal
2024-09-22,15,0.498,0.0,0.039,0.462,1.0,0.0,1.0,2.0,0.2110105866087534,-0.4608172019951227,normal,normal
2024-09-22,16,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3514732025679702,1.8790396138642147,normal,normal
2024-09-22,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-22,18,0.492,0.0,0.315,0.193,1.0,0.0,1.0,1.0,0.0142580519165913,-0.2388545355733307,normal,normal
2024-09-22,19,0.0,0.0,0.367,0.633,0.0,0.0,2.0,2.0,-0.1466347714303099,-0.6775880633178004,normal,normal
2024-09-22,20,0.0,0.0,0.341,0.659,0.0,0.0,1.0,1.0,-0.1282320088988838,-0.3387940316589002,normal,normal
2024-09-22,21,0.125,0.0,0.079,0.797,1.0,0.0,1.0,1.0,0.0888505853156016,-0.2388545355733307,normal,normal
2024-09-22,22,0.348,0.0,0.551,0.102,1.0,0.0,1.0,1.0,-0.1889875143284712,-0.2388545355733307,normal,normal
2024-09-22,23,0.0,0.0,0.393,0.607,0.0,0.0,2.0,1.0,-0.165037533961736,-0.4556253968960084,normal,normal
2024-09-23,0,0.0,0.0,0.489,0.511,0.0,0.0,2.0,1.0,-0.2329861956162324,-0.4556253968960084,normal,normal
2024-09-23,1,0.0,0.0,0.967,0.033,0.0,0.0,1.0,1.0,-0.5713139067709123,-0.3387940316589002,normal,normal
2024-09-23,2,0.0,0.0,0.01,0.99,0.0,0.0,1.0,1.0,0.1060493140973485,-0.3387940316589002,normal,normal
2024-09-23,3,0.0,0.0,0.41,0.59,0.0,0.0,2.0,1.0,-0.177070109463053,-0.4556253968960084,normal,normal
2024-09-23,4,0.118,0.0,0.882,0.0,1.0,0.0,2.0,0.0,-0.4813902544726242,-0.1337232343886468,normal,normal
2024-09-23,5,0.0,0.0,0.882,0.118,0.0,0.0,2.0,1.0,-0.511151029264327,-0.4556253968960084,normal,normal
2024-09-23,6,0.351,0.0,0.295,0.354,1.0,0.0,1.0,1.0,-0.0071475806819148,-0.2388545355733307,normal,normal
2024-09-23,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-23,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-23,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-23,10,0.843,0.039,0.118,0.0,3.0,1.0,1.0,0.0,0.2381921978259489,1.862147744712676,normal,normal
2024-09-23,11,0.921,0.079,0.0,0.0,3.0,2.0,0.0,0.0,0.3372536610497378,3.65813973164286,normal,normal
2024-09-23,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-23,13,0.449,0.0,0.197,0.354,2.0,0.0,4.0,3.0,0.0869332537648485,-0.9333344680426698,normal,normal
2024-09-23,14,0.125,0.0,0.393,0.482,2.0,0.0,2.0,2.0,-0.1335112894789999,-0.4777090711466614,normal,normal
2024-09-23,15,0.813,0.0,0.0,0.187,1.0,0.0,0.0,1.0,0.3181739938020737,-0.1220231703362225,normal,normal
2024-09-23,16,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3653372555482468,0.199878992171139,normal,normal
2024-09-23,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,normal
2024-09-23,18,0.846,0.0,0.079,0.075,1.0,0.0,1.0,1.0,0.2705808361923366,-0.2388545355733307,normal,normal
2024-09-23,19,0.0,0.0,0.21,0.79,0.0,0.0,4.0,4.0,-0.0355103976828522,-1.3551761266356008,normal,normal
2024-09-23,20,0.0,0.0,0.538,0.462,0.0,0.0,1.0,1.0,-0.2676683250023816,-0.3387940316589002,normal,normal
2024-09-23,21,0.951,0.0,0.0,0.049,1.0,0.0,0.0,1.0,0.3529789677110142,-0.1220231703362225,normal,normal
2024-09-23,22,0.898,0.0,0.0,0.102,1.0,0.0,0.0,1.0,0.3396118400503342,-0.1220231703362225,normal,normal
2024-09-23,23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1131272996863586,-0.3387940316589002,normal,normal
2024-09-24,0,0.0,0.0,0.528,0.472,0.0,0.0,1.0,1.0,-0.2605903394133716,-0.3387940316589002,normal,alerta
2024-09-24,1,0.0,0.0,0.062,0.938,0.0,0.0,2.0,2.0,0.0692437890344963,-0.6775880633178004,normal,alerta
2024-09-24,2,0.0,0.0,0.836,0.164,0.0,0.0,1.0,1.0,-0.4785922955548808,-0.3387940316589002,normal,alerta
2024-09-24,3,0.0,0.0,0.331,0.669,0.0,0.0,2.0,1.0,-0.1211540233098737,-0.4556253968960084,normal,alerta
2024-09-24,4,0.079,0.0,0.331,0.59,1.0,0.0,2.0,1.0,-0.1012294367967846,-0.3556859008104389,normal,alerta
2024-09-24,5,0.118,0.0,0.744,0.138,1.0,0.0,2.0,1.0,-0.3837140533442856,-0.3556859008104389,normal,alerta
2024-09-24,6,0.115,0.0,0.433,0.452,1.0,0.0,1.0,1.0,-0.164345331393659,-0.2388545355733307,normal,alerta
2024-09-24,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
2024-09-24,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
2024-09-24,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3653372555482468,0.0999394960855695,normal,alerta
2024-09-24,10,0.489,0.0,0.275,0.236,2.0,0.0,2.0,1.0,0.0418133644050457,-0.2557464047248693,normal,alerta
2024-09-24,11,0.331,0.0,0.079,0.59,1.0,0.0,1.0,1.0,0.1406927089234642,-0.2388545355733307,normal,alerta
