Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-07,4,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.1895047893002419,normal
2024-07-07,5,0.039,0.118,0.843,0.0,1.0,1.0,2.0,0.0,0.0952145909357397,normal
2024-07-07,6,0.0,0.0,0.764,0.236,0.0,0.0,2.0,1.0,-0.0841190980388758,normal
2024-07-07,7,0.407,0.079,0.515,0.0,1.0,1.0,1.0,0.0,0.1758009700312129,normal
2024-07-07,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-07,9,0.961,0.039,0.0,0.0,2.0,1.0,0.0,0.0,0.3038382686769239,normal
2024-07-07,10,0.348,0.0,0.551,0.102,2.0,0.0,2.0,1.0,0.0772259347481292,normal
2024-07-07,11,0.0,0.0,0.433,0.567,0.0,0.0,1.0,1.0,-0.2611884574678716,normal
2024-07-07,12,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.1895047893002419,normal
2024-07-07,13,0.859,0.0,0.141,0.0,2.0,0.0,2.0,0.0,0.2633450456414759,normal
2024-07-07,14,0.085,0.0,0.167,0.748,1.0,0.0,2.0,1.0,-0.3361251491256337,normal
2024-07-07,15,0.42,0.079,0.502,0.0,1.0,1.0,1.0,0.0,0.1791488150119514,normal
2024-07-07,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-07,17,0.882,0.0,0.0,0.118,3.0,0.0,0.0,2.0,0.2061437317846974,normal
2024-07-07,18,0.295,0.0,0.0,0.705,1.0,0.0,0.0,1.0,-0.2590416082165142,normal
2024-07-07,19,0.118,0.039,0.197,0.646,1.0,1.0,1.0,2.0,-0.258836076894796,normal
2024-07-07,20,0.0,0.0,0.423,0.577,0.0,0.0,1.0,1.0,-0.2665379849430679,normal
2024-07-07,21,0.0,0.0,0.089,0.911,0.0,0.0,1.0,1.0,-0.4452122026146227,normal
2024-07-07,22,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0,-0.2194621431613409,normal
2024-07-07,23,0.826,0.118,0.0,0.056,2.0,1.0,0.0,3.0,0.2679306216778093,normal
2024-07-08,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.4928229971438693,normal
2024-07-08,1,0.669,0.0,0.23,0.102,1.0,0.0,1.0,1.0,0.159891953118672,normal
2024-07-08,2,0.275,0.0,0.046,0.679,1.0,0.0,1.0,1.0,-0.2502833675206016,normal
2024-07-08,3,0.354,0.0,0.354,0.292,2.0,0.0,3.0,3.0,-0.0229120578090959,normal
2024-07-08,4,0.0,0.197,0.239,0.564,0.0,1.0,1.0,1.0,-0.1877265042532754,normal
2024-07-08,5,0.0,0.0,0.292,0.708,0.0,0.0,2.0,1.0,-0.3366167948681388,normal
2024-07-08,6,0.0,0.039,0.646,0.315,0.0,1.0,2.0,1.0,-0.1121548488294263,normal
2024-07-08,7,0.8,0.118,0.082,0.0,1.0,1.0,1.0,0.0,0.2911922855774313,normal
2024-07-08,8,0.813,0.0,0.079,0.108,1.0,0.0,1.0,1.0,0.1937239282082817,normal
2024-07-08,9,0.0,0.0,0.4,0.6,0.0,0.0,1.0,1.0,-0.2788418981360193,normal
2024-07-08,10,0.18,0.0,0.269,0.551,1.0,0.0,1.0,1.0,-0.2062744368511786,normal
2024-07-08,11,0.921,0.0,0.0,0.079,1.0,0.0,0.0,1.0,0.2370504238801783,normal
2024-07-08,12,0.685,0.0,0.197,0.118,3.0,0.0,2.0,2.0,0.1554110039996604,normal
2024-07-08,13,0.22,0.0,0.0,0.78,1.0,0.0,0.0,1.0,-0.3184775545539774,normal
2024-07-08,14,0.039,0.079,0.354,0.528,1.0,1.0,2.0,3.0,-0.201465976018122,normal
2024-07-08,15,0.157,0.0,0.472,0.37,1.0,0.0,2.0,2.0,-0.1154132296510395,normal
2024-07-08,16,0.633,0.118,0.039,0.21,2.0,1.0,1.0,1.0,0.1358452769226694,normal
2024-07-08,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-08,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-08,19,0.397,0.0,0.157,0.446,1.0,0.0,1.0,1.0,-0.0942211398369831,normal
2024-07-08,20,0.0,0.0,0.511,0.489,0.0,0.0,1.0,2.0,-0.2194621431613409,normal
2024-07-08,21,0.0,0.0,0.361,0.639,0.0,0.0,1.0,1.0,-0.2997050552892847,normal
2024-07-08,22,0.0,0.0,0.662,0.338,0.0,0.0,1.0,1.0,-0.1386842782858775,normal
2024-07-08,23,0.0,0.0,0.551,0.449,0.0,0.0,1.0,3.0,-0.1980640332605559,normal
2024-07-10,0,0.157,0.0,0.331,0.511,1.0,0.0,2.0,1.0,-0.1908415670513067,normal
2024-07-10,1,0.0,0.0,0.574,0.426,0.0,0.0,1.0,1.0,-0.1857601200676045,normal
2024-07-10,2,0.0,0.0,0.787,0.213,0.0,0.0,2.0,3.0,-0.0718151848459244,normal
2024-07-10,3,0.0,0.0,0.433,0.567,0.0,0.0,1.0,2.0,-0.2611884574678716,normal
2024-07-10,4,0.0,0.118,0.357,0.525,0.0,1.0,1.0,2.0,-0.1956791364542789,normal
2024-07-10,5,0.157,0.0,0.213,0.63,1.0,0.0,3.0,1.0,-0.2544588142557663,normal
2024-07-10,6,0.233,0.079,0.61,0.079,1.0,1.0,1.0,1.0,0.0887300855426627,normal
2024-07-10,7,0.961,0.039,0.0,0.0,3.0,1.0,0.0,0.0,0.3038382686769239,normal
2024-07-10,8,0.538,0.0,0.157,0.305,1.0,0.0,1.0,1.0,0.0175184392774475,normal
